"location","activity","date","change","value","source","roll"
"Greater London","Retail & recreation",2020-08-26,-25,75,"Google",72.5714285714286
"Greater London","Grocery & pharmacy",2020-08-26,-19,81,"Google",75.7142857142857
"Greater London","Retail & recreation",2020-08-27,-40,60,"Google",73.5714285714286
"Greater London","Grocery & pharmacy",2020-08-27,-23,77,"Google",74
"Greater London","Retail & recreation",2020-08-28,-39,61,"Google",71.4285714285714
"Greater London","Grocery & pharmacy",2020-08-28,-17,83,"Google",73.4285714285714
"Greater London","Retail & recreation",2020-08-29,-43,57,"Google",70.5714285714286
"Greater London","Grocery & pharmacy",2020-08-29,-23,77,"Google",70.8571428571429
"Greater London","Retail & recreation",2020-08-30,-35,65,"Google",68.5714285714286
"Greater London","Grocery & pharmacy",2020-08-30,-23,77,"Google",71
"Greater London","Retail & recreation",2020-08-31,-18,82,"Google",71.7142857142857
"Greater London","Grocery & pharmacy",2020-08-31,-24,76,"Google",73.8571428571429
"Greater London","Retail & recreation",2020-09-01,-34,66,"Google",71.4285714285714
"Greater London","Grocery & pharmacy",2020-09-01,-15,85,"Google",75.4285714285714
"Greater London","Retail & recreation",2020-09-02,-37,63,"Google",73.4285714285714
"Greater London","Grocery & pharmacy",2020-09-02,-18,82,"Google",75.8571428571429
"Greater London","Retail & recreation",2020-09-03,-38,62,"Google",73.7142857142857
"Greater London","Grocery & pharmacy",2020-09-03,-18,82,"Google",73.7142857142857
"Greater London","Retail & recreation",2020-09-04,-38,62,"Google",71.7142857142857
"Greater London","Grocery & pharmacy",2020-09-04,-16,84,"Google",74.2857142857143
"Greater London","Retail & recreation",2020-09-05,-38,62,"Google",71
"Greater London","Grocery & pharmacy",2020-09-05,-18,82,"Google",73.7142857142857
"Greater London","Retail & recreation",2020-09-06,-34,66,"Google",71.4285714285714
"Greater London","Grocery & pharmacy",2020-09-06,-18,82,"Google",74.2857142857143
"Greater London","Retail & recreation",2020-09-07,-32,68,"Google",72.2857142857143
"Greater London","Grocery & pharmacy",2020-09-07,-14,86,"Google",75.7142857142857
"Greater London","Retail & recreation",2020-09-08,-35,65,"Google",73
"Greater London","Grocery & pharmacy",2020-09-08,-15,85,"Google",76.2857142857143
"Greater London","Retail & recreation",2020-09-09,-37,63,"Google",73.5714285714286
"Greater London","Grocery & pharmacy",2020-09-09,-16,84,"Google",76.1428571428571
"Greater London","Retail & recreation",2020-09-10,-35,65,"Google",73.7142857142857
"Greater London","Grocery & pharmacy",2020-09-10,-14,86,"Google",76.2857142857143
"Greater London","Retail & recreation",2020-09-11,-36,64,"Google",73.1428571428571
"Greater London","Grocery & pharmacy",2020-09-11,-14,86,"Google",76.1428571428571
"Greater London","Retail & recreation",2020-09-12,-38,62,"Google",72.8571428571429
"Greater London","Grocery & pharmacy",2020-09-12,-17,83,"Google",75.7142857142857
"Greater London","Retail & recreation",2020-09-13,-34,66,"Google",73.1428571428571
"Greater London","Grocery & pharmacy",2020-09-13,-17,83,"Google",75.7142857142857
"Greater London","Retail & recreation",2020-09-14,-32,68,"Google",73.1428571428571
"Greater London","Grocery & pharmacy",2020-09-14,-13,87,"Google",76.4285714285714
"Greater London","Retail & recreation",2020-09-15,-35,65,"Google",73.4285714285714
"Greater London","Grocery & pharmacy",2020-09-15,-14,86,"Google",76.8571428571429
"Greater London","Retail & recreation",2020-09-16,-37,63,"Google",74
"Greater London","Grocery & pharmacy",2020-09-16,-16,84,"Google",76.5714285714286
"Greater London","Retail & recreation",2020-09-17,-36,64,"Google",73.8571428571429
"Greater London","Grocery & pharmacy",2020-09-17,-15,85,"Google",76.2857142857143
"Greater London","Retail & recreation",2020-09-18,-37,63,"Google",72.8571428571429
"Greater London","Grocery & pharmacy",2020-09-18,-14,86,"Google",75.8571428571429
"Greater London","Retail & recreation",2020-09-19,-38,62,"Google",72.4285714285714
"Greater London","Grocery & pharmacy",2020-09-19,-18,82,"Google",75.1428571428571
"Greater London","Retail & recreation",2020-09-20,-35,65,"Google",72.4285714285714
"Greater London","Grocery & pharmacy",2020-09-20,-18,82,"Google",75
"Greater London","Retail & recreation",2020-09-21,-32,68,"Google",72.5714285714286
"Greater London","Grocery & pharmacy",2020-09-21,-12,88,"Google",76.1428571428571
"Greater London","Retail & recreation",2020-09-22,-36,64,"Google",73
"Greater London","Grocery & pharmacy",2020-09-22,-14,86,"Google",76.4285714285714
"Greater London","Retail & recreation",2020-09-23,-41,59,"Google",73.1428571428571
"Greater London","Grocery & pharmacy",2020-09-23,-18,82,"Google",75.5714285714286
"Greater London","Retail & recreation",2020-09-24,-40,60,"Google",72.4285714285714
"Greater London","Grocery & pharmacy",2020-09-24,-15,85,"Google",74.8571428571429
"Greater London","Retail & recreation",2020-09-25,-40,60,"Google",70.8571428571429
"Greater London","Grocery & pharmacy",2020-09-25,-13,87,"Google",74.1428571428571
"Greater London","Retail & recreation",2020-09-26,-40,60,"Google",70.4285714285714
"Greater London","Grocery & pharmacy",2020-09-26,-17,83,"Google",73.8571428571429
"Greater London","Retail & recreation",2020-09-27,-40,60,"Google",70.7142857142857
"Greater London","Grocery & pharmacy",2020-09-27,-21,79,"Google",73.4285714285714
"Greater London","Retail & recreation",2020-09-28,-33,67,"Google",70.8571428571429
"Greater London","Grocery & pharmacy",2020-09-28,-13,87,"Google",74.7142857142857
"Greater London","Retail & recreation",2020-09-29,-38,62,"Google",71.1428571428571
"Greater London","Grocery & pharmacy",2020-09-29,-15,85,"Google",74.7142857142857
"Greater London","Retail & recreation",2020-09-30,-39,61,"Google",71.5714285714286
"Greater London","Grocery & pharmacy",2020-09-30,-17,83,"Google",74.8571428571429
"Greater London","Retail & recreation",2020-10-01,-37,63,"Google",72.5714285714286
"Greater London","Grocery & pharmacy",2020-10-01,-12,88,"Google",75.5714285714286
"Greater London","Retail & recreation",2020-10-02,-47,53,"Google",70.7142857142857
"Greater London","Grocery & pharmacy",2020-10-02,-20,80,"Google",73.2857142857143
"Greater London","Retail & recreation",2020-10-03,-42,58,"Google",69.4285714285714
"Greater London","Grocery & pharmacy",2020-10-03,-16,84,"Google",72.7142857142857
"Greater London","Retail & recreation",2020-10-04,-45,55,"Google",68.7142857142857
"Greater London","Grocery & pharmacy",2020-10-04,-26,74,"Google",70.2857142857143
"Greater London","Retail & recreation",2020-10-05,-36,64,"Google",66.8571428571429
"Greater London","Grocery & pharmacy",2020-10-05,-13,87,"Google",71.7142857142857
"Greater London","Retail & recreation",2020-10-06,-39,61,"Google",69
"Greater London","Grocery & pharmacy",2020-10-06,-15,85,"Google",72.8571428571429
"Greater London","Retail & recreation",2020-10-07,-39,61,"Google",69.5714285714286
"Greater London","Grocery & pharmacy",2020-10-07,-15,85,"Google",73.8571428571429
"Greater London","Retail & recreation",2020-10-08,-41,59,"Google",71.7142857142857
"Greater London","Grocery & pharmacy",2020-10-08,-16,84,"Google",74.5714285714286
"Greater London","Retail & recreation",2020-10-09,-41,59,"Google",70.5714285714286
"Greater London","Grocery & pharmacy",2020-10-09,-14,86,"Google",74.1428571428571
"Greater London","Retail & recreation",2020-10-10,-39,61,"Google",70.7142857142857
"Greater London","Grocery & pharmacy",2020-10-10,-16,84,"Google",74
"Greater London","Retail & recreation",2020-10-11,-36,64,"Google",71
"Greater London","Grocery & pharmacy",2020-10-11,-18,82,"Google",74.2857142857143
"Greater London","Retail & recreation",2020-10-12,-40,60,"Google",70.8571428571429
"Greater London","Grocery & pharmacy",2020-10-12,-17,83,"Google",74.2857142857143
"Greater London","Retail & recreation",2020-10-13,-43,57,"Google",70.1428571428571
"Greater London","Grocery & pharmacy",2020-10-13,-19,81,"Google",73
"Greater London","Retail & recreation",2020-10-14,-40,60,"Google",69.5714285714286
"Greater London","Grocery & pharmacy",2020-10-14,-14,86,"Google",72.7142857142857
"Greater London","Retail & recreation",2020-10-15,-39,61,"Google",69.7142857142857
"Greater London","Grocery & pharmacy",2020-10-15,-13,87,"Google",73.5714285714286
"Greater London","Retail & recreation",2020-10-16,-39,61,"Google",70.4285714285714
"Greater London","Grocery & pharmacy",2020-10-16,-10,90,"Google",75.1428571428571
"Greater London","Retail & recreation",2020-10-17,-43,57,"Google",71.7142857142857
"Greater London","Grocery & pharmacy",2020-10-17,-16,84,"Google",75.1428571428571
"Greater London","Retail & recreation",2020-10-18,-40,60,"Google",71.4285714285714
"Greater London","Grocery & pharmacy",2020-10-18,-18,82,"Google",74.4285714285714
"Greater London","Retail & recreation",2020-10-19,-38,62,"Google",70.8571428571429
"Greater London","Grocery & pharmacy",2020-10-19,-14,86,"Google",74.4285714285714
"Greater London","Retail & recreation",2020-10-20,-41,59,"Google",70
"Greater London","Grocery & pharmacy",2020-10-20,-15,85,"Google",74
"Greater London","Retail & recreation",2020-10-21,-47,53,"Google",69.5714285714286
"Greater London","Grocery & pharmacy",2020-10-21,-21,79,"Google",72.2857142857143
"Greater London","Retail & recreation",2020-10-22,-39,61,"Google",69.2857142857143
"Greater London","Grocery & pharmacy",2020-10-22,-12,88,"Google",73
"Greater London","Retail & recreation",2020-10-23,-41,59,"Google",69.1428571428571
"Greater London","Grocery & pharmacy",2020-10-23,-12,88,"Google",73.2857142857143
"Greater London","Retail & recreation",2020-10-24,-44,56,"Google",69.1428571428571
"Greater London","Grocery & pharmacy",2020-10-24,-18,82,"Google",73.2857142857143
"Greater London","Retail & recreation",2020-10-25,-36,64,"Google",71.1428571428571
"Greater London","Grocery & pharmacy",2020-10-25,-16,84,"Google",74.4285714285714
"Greater London","Retail & recreation",2020-10-26,-33,67,"Google",71.4285714285714
"Greater London","Grocery & pharmacy",2020-10-26,-14,86,"Google",75.2857142857143
"Greater London","Retail & recreation",2020-10-27,-40,60,"Google",71.2857142857143
"Greater London","Grocery & pharmacy",2020-10-27,-19,81,"Google",74.8571428571429
"Greater London","Retail & recreation",2020-10-28,-38,62,"Google",72
"Greater London","Grocery & pharmacy",2020-10-28,-16,84,"Google",74.8571428571429
"Greater London","Retail & recreation",2020-10-29,-41,59,"Google",71.2857142857143
"Greater London","Grocery & pharmacy",2020-10-29,-17,83,"Google",73.5714285714286
"Greater London","Retail & recreation",2020-10-30,-39,61,"Google",70
"Greater London","Grocery & pharmacy",2020-10-30,-11,89,"Google",74.1428571428571
"Greater London","Retail & recreation",2020-10-31,-44,56,"Google",70.5714285714286
"Greater London","Grocery & pharmacy",2020-10-31,-15,85,"Google",73.8571428571429
"Greater London","Retail & recreation",2020-11-01,-34,66,"Google",71.2857142857143
"Greater London","Grocery & pharmacy",2020-11-01,-16,84,"Google",74.8571428571429
"Greater London","Retail & recreation",2020-11-02,-28,72,"Google",73.2857142857143
"Greater London","Grocery & pharmacy",2020-11-02,-9,91,"Google",77.5714285714286
"Greater London","Retail & recreation",2020-11-03,-27,73,"Google",75.2857142857143
"Greater London","Grocery & pharmacy",2020-11-03,-11,89,"Google",80
"Greater London","Retail & recreation",2020-11-04,-21,79,"Google",79.1428571428571
"Greater London","Grocery & pharmacy",2020-11-04,-8,92,"Google",82.8571428571429
"Greater London","Retail & recreation",2020-11-05,-64,36,"Google",76
"Greater London","Grocery & pharmacy",2020-11-05,-18,82,"Google",77.4285714285714
"Greater London","Retail & recreation",2020-11-06,-65,35,"Google",69.4285714285714
"Greater London","Grocery & pharmacy",2020-11-06,-15,85,"Google",71.1428571428571
"Greater London","Retail & recreation",2020-11-07,-66,34,"Google",63.2857142857143
"Greater London","Grocery & pharmacy",2020-11-07,-18,82,"Google",63.7142857142857
"Greater London","Retail & recreation",2020-11-08,-66,34,"Google",55.4285714285714
"Greater London","Grocery & pharmacy",2020-11-08,-23,77,"Google",61.2857142857143
"Greater London","Retail & recreation",2020-11-09,-59,41,"Google",55.4285714285714
"Greater London","Grocery & pharmacy",2020-11-09,-19,81,"Google",62
"Greater London","Retail & recreation",2020-11-10,-61,39,"Google",55.4285714285714
"Greater London","Grocery & pharmacy",2020-11-10,-16,84,"Google",62.5714285714286
"Greater London","Retail & recreation",2020-11-11,-62,38,"Google",56.2857142857143
"Greater London","Grocery & pharmacy",2020-11-11,-17,83,"Google",63.2857142857143
"Greater London","Retail & recreation",2020-11-12,-61,39,"Google",57.8571428571429
"Greater London","Grocery & pharmacy",2020-11-12,-13,87,"Google",64.4285714285714
"Greater London","Retail & recreation",2020-11-13,-63,37,"Google",58.1428571428571
"Greater London","Grocery & pharmacy",2020-11-13,-11,89,"Google",65.2857142857143
"Greater London","Retail & recreation",2020-11-14,-69,31,"Google",57.7142857142857
"Greater London","Grocery & pharmacy",2020-11-14,-21,79,"Google",63.5714285714286
"Greater London","Retail & recreation",2020-11-15,-66,34,"Google",56.5714285714286
"Greater London","Grocery & pharmacy",2020-11-15,-22,78,"Google",62.1428571428571
"Greater London","Retail & recreation",2020-11-16,-59,41,"Google",55.5714285714286
"Greater London","Grocery & pharmacy",2020-11-16,-17,83,"Google",62.1428571428571
"Greater London","Retail & recreation",2020-11-17,-61,39,"Google",55
"Greater London","Grocery & pharmacy",2020-11-17,-16,84,"Google",62.5714285714286
"Greater London","Retail & recreation",2020-11-18,-62,38,"Google",56.7142857142857
"Greater London","Grocery & pharmacy",2020-11-18,-17,83,"Google",63.7142857142857
"Greater London","Retail & recreation",2020-11-19,-63,37,"Google",57.8571428571429
"Greater London","Grocery & pharmacy",2020-11-19,-16,84,"Google",64
"Greater London","Retail & recreation",2020-11-20,-64,36,"Google",57.2857142857143
"Greater London","Grocery & pharmacy",2020-11-20,-13,87,"Google",64.1428571428571
"Greater London","Retail & recreation",2020-11-21,-65,35,"Google",57.1428571428571
"Greater London","Grocery & pharmacy",2020-11-21,-16,84,"Google",63.7142857142857
"Greater London","Retail & recreation",2020-11-22,-62,38,"Google",57.2857142857143
"Greater London","Grocery & pharmacy",2020-11-22,-18,82,"Google",63.7142857142857
"Greater London","Retail & recreation",2020-11-23,-58,42,"Google",57.7142857142857
"Greater London","Grocery & pharmacy",2020-11-23,-16,84,"Google",64.5714285714286
"Greater London","Retail & recreation",2020-11-24,-60,40,"Google",57.8571428571429
"Greater London","Grocery & pharmacy",2020-11-24,-16,84,"Google",64.8571428571429
"Greater London","Retail & recreation",2020-11-25,-62,38,"Google",58.2857142857143
"Greater London","Grocery & pharmacy",2020-11-25,-18,82,"Google",64.5714285714286
"Greater London","Retail & recreation",2020-11-26,-60,40,"Google",58.5714285714286
"Greater London","Grocery & pharmacy",2020-11-26,-15,85,"Google",64.7142857142857
"Greater London","Retail & recreation",2020-11-27,-61,39,"Google",58.2857142857143
"Greater London","Grocery & pharmacy",2020-11-27,-12,88,"Google",65.1428571428571
"Greater London","Retail & recreation",2020-11-28,-63,37,"Google",58.4285714285714
"Greater London","Grocery & pharmacy",2020-11-28,-16,84,"Google",65
"Greater London","Retail & recreation",2020-11-29,-63,37,"Google",58.5714285714286
"Greater London","Grocery & pharmacy",2020-11-29,-21,79,"Google",64.1428571428571
"Greater London","Retail & recreation",2020-11-30,-56,44,"Google",58.2857142857143
"Greater London","Grocery & pharmacy",2020-11-30,-16,84,"Google",64.7142857142857
"Greater London","Retail & recreation",2020-12-01,-57,43,"Google",58.2857142857143
"Greater London","Grocery & pharmacy",2020-12-01,-14,86,"Google",65.2857142857143
"Greater London","Retail & recreation",2020-12-02,-43,57,"Google",61.4285714285714
"Greater London","Grocery & pharmacy",2020-12-02,-13,87,"Google",68.5714285714286
"Greater London","Retail & recreation",2020-12-03,-46,54,"Google",65
"Greater London","Grocery & pharmacy",2020-12-03,-18,82,"Google",70.4285714285714
"Greater London","Retail & recreation",2020-12-04,-42,58,"Google",66.7142857142857
"Greater London","Grocery & pharmacy",2020-12-04,-9,91,"Google",73.5714285714286
"Greater London","Retail & recreation",2020-12-05,-38,62,"Google",70.1428571428571
"Greater London","Grocery & pharmacy",2020-12-05,-10,90,"Google",74.8571428571429
"Greater London","Retail & recreation",2020-12-06,-38,62,"Google",71.2857142857143
"Greater London","Grocery & pharmacy",2020-12-06,-15,85,"Google",75.7142857142857
"Greater London","Retail & recreation",2020-12-07,-38,62,"Google",72.8571428571429
"Greater London","Grocery & pharmacy",2020-12-07,-12,88,"Google",77.1428571428571
"Greater London","Retail & recreation",2020-12-08,-41,59,"Google",72.5714285714286
"Greater London","Grocery & pharmacy",2020-12-08,-12,88,"Google",76.2857142857143
"Greater London","Retail & recreation",2020-12-09,-42,58,"Google",71.7142857142857
"Greater London","Grocery & pharmacy",2020-12-09,-12,88,"Google",75.4285714285714
"Greater London","Retail & recreation",2020-12-10,-41,59,"Google",71.7142857142857
"Greater London","Grocery & pharmacy",2020-12-10,-11,89,"Google",75.5714285714286
"Greater London","Retail & recreation",2020-12-11,-42,58,"Google",71.2857142857143
"Greater London","Grocery & pharmacy",2020-12-11,-9,91,"Google",75.8571428571429
"Greater London","Retail & recreation",2020-12-12,-41,59,"Google",71.7142857142857
"Greater London","Grocery & pharmacy",2020-12-12,-11,89,"Google",76.1428571428571
"Greater London","Retail & recreation",2020-12-13,-44,56,"Google",71.5714285714286
"Greater London","Grocery & pharmacy",2020-12-13,-18,82,"Google",74.8571428571429
"Greater London","Retail & recreation",2020-12-14,-37,63,"Google",71.1428571428571
"Greater London","Grocery & pharmacy",2020-12-14,-12,88,"Google",75.4285714285714
"Greater London","Retail & recreation",2020-12-15,-32,68,"Google",72.1428571428571
"Greater London","Grocery & pharmacy",2020-12-15,-7,93,"Google",77
"Greater London","Retail & recreation",2020-12-16,-51,49,"Google",71.2857142857143
"Greater London","Grocery & pharmacy",2020-12-16,-12,88,"Google",75.8571428571429
"Greater London","Retail & recreation",2020-12-17,-49,51,"Google",71.4285714285714
"Greater London","Grocery & pharmacy",2020-12-17,-6,94,"Google",75.8571428571429
"Greater London","Retail & recreation",2020-12-18,-53,47,"Google",70
"Greater London","Grocery & pharmacy",2020-12-18,-9,91,"Google",73.2857142857143
"Greater London","Retail & recreation",2020-12-19,-53,47,"Google",66.7142857142857
"Greater London","Grocery & pharmacy",2020-12-19,-10,90,"Google",72.5714285714286
"Greater London","Retail & recreation",2020-12-20,-65,35,"Google",65
"Greater London","Grocery & pharmacy",2020-12-20,-18,82,"Google",69.4285714285714
"Greater London","Retail & recreation",2020-12-21,-58,42,"Google",62
"Greater London","Grocery & pharmacy",2020-12-21,-5,95,"Google",68.8571428571429
"Greater London","Retail & recreation",2020-12-22,-58,42,"Google",61.8571428571429
"Greater London","Grocery & pharmacy",2020-12-22,-3,97,"Google",69
"Greater London","Retail & recreation",2020-12-23,-59,41,"Google",62
"Greater London","Grocery & pharmacy",2020-12-23,4,104,"Google",71.8571428571429
"Greater London","Retail & recreation",2020-12-24,-61,39,"Google",65.7142857142857
"Greater London","Grocery & pharmacy",2020-12-24,3,103,"Google",74.4285714285714
"Greater London","Retail & recreation",2020-12-25,-92,8,"Google",62
"Greater London","Grocery & pharmacy",2020-12-25,-84,16,"Google",58.2857142857143
"Greater London","Retail & recreation",2020-12-26,-85,15,"Google",46.5714285714286
"Greater London","Grocery & pharmacy",2020-12-26,-58,42,"Google",46.7142857142857
"Greater London","Retail & recreation",2020-12-27,-71,29,"Google",36
"Greater London","Grocery & pharmacy",2020-12-27,-32,68,"Google",40.1428571428571
"Greater London","Retail & recreation",2020-12-28,-68,32,"Google",30
"Greater London","Grocery & pharmacy",2020-12-28,-31,69,"Google",38.7142857142857
"Greater London","Retail & recreation",2020-12-29,-65,35,"Google",41.4285714285714
"Greater London","Grocery & pharmacy",2020-12-29,-21,79,"Google",50.5714285714286
"Greater London","Retail & recreation",2020-12-30,-64,36,"Google",49.7142857142857
"Greater London","Grocery & pharmacy",2020-12-30,-14,86,"Google",57.8571428571429
"Greater London","Retail & recreation",2020-12-31,-65,35,"Google",53.1428571428571
"Greater London","Grocery & pharmacy",2020-12-31,-7,93,"Google",61.8571428571429
"Greater London","Retail & recreation",2021-01-01,-85,15,"Google",54.1428571428571
"Greater London","Grocery & pharmacy",2021-01-01,-61,39,"Google",54.7142857142857
"Greater London","Retail & recreation",2021-01-02,-74,26,"Google",47.1428571428571
"Greater London","Grocery & pharmacy",2021-01-02,-31,69,"Google",51.8571428571429
"Greater London","Retail & recreation",2021-01-03,-72,28,"Google",43.5714285714286
"Greater London","Grocery & pharmacy",2021-01-03,-33,67,"Google",48.1428571428571
"Greater London","Retail & recreation",2021-01-04,-66,34,"Google",39.7142857142857
"Greater London","Grocery & pharmacy",2021-01-04,-25,75,"Google",48.2857142857143
"Greater London","Retail & recreation",2021-01-05,-70,30,"Google",47
"Greater London","Grocery & pharmacy",2021-01-05,-29,71,"Google",53.4285714285714
"Greater London","Retail & recreation",2021-01-06,-70,30,"Google",47.8571428571429
"Greater London","Grocery & pharmacy",2021-01-06,-27,73,"Google",54.2857142857143
"Greater London","Retail & recreation",2021-01-07,-70,30,"Google",49
"Greater London","Grocery & pharmacy",2021-01-07,-27,73,"Google",54.5714285714286
"Greater London","Retail & recreation",2021-01-08,-72,28,"Google",47.8571428571429
"Greater London","Grocery & pharmacy",2021-01-08,-28,72,"Google",53.8571428571429
"Greater London","Retail & recreation",2021-01-09,-73,27,"Google",47.5714285714286
"Greater London","Grocery & pharmacy",2021-01-09,-27,73,"Google",53.7142857142857
"Greater London","Retail & recreation",2021-01-10,-74,26,"Google",47
"Greater London","Grocery & pharmacy",2021-01-10,-34,66,"Google",52.1428571428571
"Greater London","Retail & recreation",2021-01-11,-67,33,"Google",46.4285714285714
"Greater London","Grocery & pharmacy",2021-01-11,-28,72,"Google",52.7142857142857
"Greater London","Retail & recreation",2021-01-12,-70,30,"Google",46.7142857142857
"Greater London","Grocery & pharmacy",2021-01-12,-30,70,"Google",52.8571428571429
"Greater London","Retail & recreation",2021-01-13,-72,28,"Google",46.4285714285714
"Greater London","Grocery & pharmacy",2021-01-13,-32,68,"Google",52.4285714285714
"Greater London","Retail & recreation",2021-01-14,-74,26,"Google",46.7142857142857
"Greater London","Grocery & pharmacy",2021-01-14,-33,67,"Google",51.5714285714286
"Greater London","Retail & recreation",2021-01-15,-72,28,"Google",45.2857142857143
"Greater London","Grocery & pharmacy",2021-01-15,-26,74,"Google",51.5714285714286
"Greater London","Retail & recreation",2021-01-16,-76,24,"Google",45
"Greater London","Grocery & pharmacy",2021-01-16,-31,69,"Google",50.8571428571429
"Greater London","Retail & recreation",2021-01-17,-71,29,"Google",45.2857142857143
"Greater London","Grocery & pharmacy",2021-01-17,-30,70,"Google",51.5714285714286
"Greater London","Retail & recreation",2021-01-18,-68,32,"Google",46.5714285714286
"Greater London","Grocery & pharmacy",2021-01-18,-29,71,"Google",52.7142857142857
"Greater London","Retail & recreation",2021-01-19,-70,30,"Google",46.4285714285714
"Greater London","Grocery & pharmacy",2021-01-19,-30,70,"Google",53
"Greater London","Retail & recreation",2021-01-20,-73,27,"Google",47
"Greater London","Grocery & pharmacy",2021-01-20,-33,67,"Google",52.4285714285714
"Greater London","Retail & recreation",2021-01-21,-70,30,"Google",46.7142857142857
"Greater London","Grocery & pharmacy",2021-01-21,-26,74,"Google",52.7142857142857
"Greater London","Retail & recreation",2021-01-22,-70,30,"Google",46.8571428571429
"Greater London","Grocery & pharmacy",2021-01-22,-24,76,"Google",53.4285714285714
"Greater London","Retail & recreation",2021-01-23,-72,28,"Google",47.4285714285714
"Greater London","Grocery & pharmacy",2021-01-23,-25,75,"Google",54.2857142857143
"Greater London","Retail & recreation",2021-01-24,-76,24,"Google",48.1428571428571
"Greater London","Grocery & pharmacy",2021-01-24,-37,63,"Google",52.8571428571429
"Greater London","Retail & recreation",2021-01-25,-67,33,"Google",47
"Greater London","Grocery & pharmacy",2021-01-25,-26,74,"Google",53.2857142857143
"Greater London","Retail & recreation",2021-01-26,-70,30,"Google",46.7142857142857
"Greater London","Grocery & pharmacy",2021-01-26,-30,70,"Google",52.7142857142857
"Greater London","Retail & recreation",2021-01-27,-70,30,"Google",46.2857142857143
"Greater London","Grocery & pharmacy",2021-01-27,-27,73,"Google",53.2857142857143
"Greater London","Retail & recreation",2021-01-28,-69,31,"Google",48.7142857142857
"Greater London","Grocery & pharmacy",2021-01-28,-24,76,"Google",54.8571428571429
"Greater London","Retail & recreation",2021-01-29,-70,30,"Google",48.5714285714286
"Greater London","Grocery & pharmacy",2021-01-29,-21,79,"Google",55.5714285714286
"Greater London","Retail & recreation",2021-01-30,-75,25,"Google",49.1428571428571
"Greater London","Grocery & pharmacy",2021-01-30,-29,71,"Google",55
"Greater London","Retail & recreation",2021-01-31,-70,30,"Google",48.8571428571429
"Greater London","Grocery & pharmacy",2021-01-31,-27,73,"Google",54.8571428571429
"Greater London","Retail & recreation",2021-02-01,-66,34,"Google",48.8571428571429
"Greater London","Grocery & pharmacy",2021-02-01,-25,75,"Google",55.2857142857143
"Greater London","Retail & recreation",2021-02-02,-67,33,"Google",48.7142857142857
"Greater London","Grocery & pharmacy",2021-02-02,-24,76,"Google",56
"Greater London","Retail & recreation",2021-02-03,-69,31,"Google",50.2857142857143
"Greater London","Grocery & pharmacy",2021-02-03,-26,74,"Google",56.5714285714286
"Greater London","Retail & recreation",2021-02-04,-69,31,"Google",50.5714285714286
"Greater London","Grocery & pharmacy",2021-02-04,-26,74,"Google",56.2857142857143
"Greater London","Retail & recreation",2021-02-05,-67,33,"Google",50.2857142857143
"Greater London","Grocery & pharmacy",2021-02-05,-16,84,"Google",57.5714285714286
"Greater London","Retail & recreation",2021-02-06,-70,30,"Google",51
"Greater London","Grocery & pharmacy",2021-02-06,-22,78,"Google",57.7142857142857
"Greater London","Retail & recreation",2021-02-07,-75,25,"Google",50.7142857142857
"Greater London","Grocery & pharmacy",2021-02-07,-35,65,"Google",55.5714285714286
"Greater London","Retail & recreation",2021-02-08,-69,31,"Google",49.4285714285714
"Greater London","Grocery & pharmacy",2021-02-08,-29,71,"Google",54.8571428571429
"Greater London","Retail & recreation",2021-02-09,-70,30,"Google",47.1428571428571
"Greater London","Grocery & pharmacy",2021-02-09,-28,72,"Google",53.1428571428571
"Greater London","Retail & recreation",2021-02-10,-67,33,"Google",46.7142857142857
"Greater London","Grocery & pharmacy",2021-02-10,-21,79,"Google",54.4285714285714
"Greater London","Retail & recreation",2021-02-11,-68,32,"Google",49.7142857142857
"Greater London","Grocery & pharmacy",2021-02-11,-21,79,"Google",56.5714285714286
"Greater London","Retail & recreation",2021-02-12,-68,32,"Google",51
"Greater London","Grocery & pharmacy",2021-02-12,-18,82,"Google",58.4285714285714
"Greater London","Retail & recreation",2021-02-13,-69,31,"Google",52.5714285714286
"Greater London","Grocery & pharmacy",2021-02-13,-17,83,"Google",59.7142857142857
"Greater London","Retail & recreation",2021-02-14,-68,32,"Google",53
"Greater London","Grocery & pharmacy",2021-02-14,-24,76,"Google",59.2857142857143
"Greater London","Retail & recreation",2021-02-15,-62,38,"Google",53.4285714285714
"Greater London","Grocery & pharmacy",2021-02-15,-20,80,"Google",60.2857142857143
"Greater London","Retail & recreation",2021-02-16,-65,35,"Google",53.5714285714286
"Greater London","Grocery & pharmacy",2021-02-16,-21,79,"Google",60.4285714285714
"Greater London","Retail & recreation",2021-02-17,-66,34,"Google",53.4285714285714
"Greater London","Grocery & pharmacy",2021-02-17,-22,78,"Google",60
"Greater London","Retail & recreation",2021-02-18,-65,35,"Google",54.1428571428571
"Greater London","Grocery & pharmacy",2021-02-18,-18,82,"Google",60.4285714285714
"Greater London","Retail & recreation",2021-02-19,-66,34,"Google",53.8571428571429
"Greater London","Grocery & pharmacy",2021-02-19,-16,84,"Google",60.8571428571429
"Greater London","Retail & recreation",2021-02-20,-65,35,"Google",54.5714285714286
"Greater London","Grocery & pharmacy",2021-02-20,-16,84,"Google",61.7142857142857
"Greater London","Retail & recreation",2021-02-21,-65,35,"Google",55.5714285714286
"Greater London","Grocery & pharmacy",2021-02-21,-23,77,"Google",61.5714285714286
